etrait.name	chr	start	stop
Bra000850	A03	13495681	13497382
Bra000851	A03	13501179	13502057
Bra000852	A03	13505381	13505633
Bra000853	A03	13510316	13513315
Bra000854	A03	13513404	13516214
Bra000855	A03	13516937	13520921
Bra000856	A03	13522095	13523551
Bra000857	A03	13524413	13527291
Bra000858	A03	13531924	13533515
Bra000859	A03	13536165	13538269
Bra000860	A03	13538485	13539394
Bra000861	A03	13540361	13541839
Bra000862	A03	13545129	13546865
Bra000863	A03	13548418	13550518
Bra000864	A03	13556450	13575010
Bra000865	A03	13576215	13579632
Bra000866	A03	13581483	13584201
Bra000867	A03	13585422	13586634
Bra000868	A03	13597544	13601766
Bra000869	A03	13602803	13617003
Bra000870	A03	13620397	13622008
Bra000871	A03	13624197	13625358
Bra000872	A03	13625865	13628504
Bra000873	A03	13628732	13631457
Bra000874	A03	13631914	13636712
Bra000875_Bra000876	A03	13642045	13643488
Bra000877	A03	13649398	13651783
Bra000878	A03	13656681	13663899
Bra000879	A03	13665941	13668581
Bra000880	A03	13670453	13672724
Bra000881	A03	13677850	13679878
Bra000882	A03	13681566	13684050
Bra000883	A03	13684042	13688179
Bra000884	A03	13696811	13697692
Bra000885	A03	13703952	13705183
Bra000886	A03	13713872	13714421
Bra000887	A03	13715720	13717080
Bra000888	A03	13719319	13721274
Bra000889	A03	13726081	13730766
Bra000890	A03	13740673	13741213
Bra000891	A03	13743578	13746638
Bra000892	A03	13753800	13755483
Bra000893	A03	13758289	13760713
Bra000894	A03	13763253	13767281
Bra000895	A03	13771905	13773973
Bra000896	A03	13774382	13781783
Bra000897	A03	13782144	13786210
Bra000898	A03	13797081	13803869
Bra000899	A03	13804026	13804443
Bra000900	A03	13804850	13808874
Bra000901	A03	13809832	13811736
Bra000902	A03	13812327	13814856
Bra000903	A03	13823403	13825743
Bra000904	A03	13829995	13832147
Bra000905	A03	13847751	13849328
Bra000906	A03	13850264	13851668
Bra000907	A03	13859197	13860657
Bra000908	A03	13860853	13862726
Bra000909	A03	13863068	13864069
Bra000910	A03	13864239	13864656
Bra000911	A03	13865732	13867986
Bra000912	A03	13869518	13871796
Bra000913	A03	13872372	13874565
Bra000914	A03	13881478	13883692
Bra000915	A03	13885062	13890383
Bra000916	A03	13890607	13891370
Bra000917	A03	13897697	13898015
Bra000918	A03	13904842	13906455
Bra000919	A03	13909025	13914038
Bra000920	A03	13914310	13915918
Bra000921	A03	13920564	13921926
Bra000922	A03	13924080	13924314
Bra000923	A03	13928424	13930752
Bra000924	A03	13936557	13937576
Bra000925	A03	13952458	13954866
Bra000926	A03	13961675	13964118
Bra000927	A03	13967538	13968700
Bra000928	A03	13971194	13973860
Bra000929	A03	13974831	13975919
Bra000930	A03	13991933	13994408
Bra000931	A03	13995115	13997988
Bra000932	A03	13998025	14000016
Bra000933	A03	14000715	14004739
Bra000934	A03	14008258	14008926
Bra000935	A03	14009441	14012062
Bra000936	A03	14012719	14022702
Bra000937	A03	14034463	14038882
Bra000938	A03	14039515	14040740
Bra000939	A03	14041560	14043535
Bra000940	A03	14043957	14046497
Bra000941	A03	14049717	14050858
Bra000942	A03	14054456	14056288
Bra000943	A03	14060894	14064278
Bra000944	A03	14072166	14075461
Bra000945	A03	14075117	14076426
Bra000946	A03	14085655	14087466
Bra000947	A03	14089686	14090444
Bra000948	A03	14090845	14093002
Bra000949	A03	14094219	14099275
Bra000950	A03	14100594	14102670
Bra000951	A03	14103492	14105912
Bra000952	A03	14106398	14111061
Bra000953	A03	14111784	14113626
Bra000954	A03	14113592	14116821
Bra000955	A03	14117639	14120015
Bra000956	A03	14120017	14122087
Bra000957	A03	14122840	14124371
Bra000958	A03	14126672	14129616
Bra000959	A03	14129976	14132897
Bra000960	A03	14139045	14139945
Bra000961	A03	14141425	14144699
Bra000962	A03	14144795	14148276
Bra000963	A03	14148613	14151763
Bra000964	A03	14155420	14156080
Bra000965	A03	14155882	14160196
Bra000966	A03	14160300	14162267
Bra000967	A03	14163271	14167427
Bra000968	A03	14167703	14168935
Bra000969	A03	14172772	14175158
Bra000970	A03	14178993	14182035
Bra000971	A03	14184947	14187485
Bra000972	A03	14187494	14197311
Bra000973	A03	14199416	14204212
Bra000974	A03	14215652	14217317
Bra000975	A03	14218062	14219182
Bra000976	A03	14222748	14225828
Bra000977	A03	14226163	14227913
Bra000978	A03	14231747	14233108
Bra000979	A03	14239953	14240630
Bra000980	A03	14269353	14269767
Bra000981	A03	14269353	14272397
Bra000982	A03	14273857	14274209
Bra000983	A03	14273704	14276585
Bra000984	A03	14276753	14279220
Bra000985	A03	14279809	14280235
Bra000986	A03	14280964	14282088
Bra000987	A03	14281758	14286295
Bra000988	A03	14286834	14288502
Bra000989	A03	14288782	14290128
Bra000990	A03	14290295	14293406
Bra000991	A03	14295067	14296154
Bra000992	A03	14296869	14297344
Bra000993	A03	14297866	14301628
Bra000994	A03	14302193	14305172
Bra000995	A03	14304642	14305053
Bra000996	A03	14305770	14309501
Bra000997	A03	14310323	14312861
Bra000998	A03	14313914	14315782
Bra000999	A03	14316703	14319913
Bra001000	A03	14321589	14325756
Bra001001	A03	14326667	14328596
Bra001002	A03	14329125	14329800
Bra001003	A03	14330438	14332705
Bra001004	A03	14332933	14336662
Bra001005	A03	14345417	14346321
Bra001006	A03	14356534	14358016
Bra001007	A03	14358124	14359212
Bra001008	A03	14371897	14378935
Bra001009	A03	14380084	14381658
Bra001010	A03	14381643	14383758
Bra001011	A03	14384436	14386756
Bra001012	A03	14387758	14390131
Bra001013	A03	14390656	14391324
Bra001014	A03	14394566	14395466
Bra001015	A03	14396158	14396806
Bra001016	A03	14396966	14397607
Bra001017	A03	14397850	14399359
Bra001018	A03	14400204	14400646
Bra001019	A03	14400894	14402011
Bra001020	A03	14404740	14407577
Bra001021	A03	14410896	14415064
Bra001022	A03	14415064	14417796
Bra001023	A03	14419098	14424267
Bra001024	A03	14432231	14433026
Bra001025	A03	14434302	14436756
Bra001026	A03	14437553	14438715
Bra001027	A03	14439116	14441478
Bra001028	A03	14441559	14443038
Bra001029	A03	14443775	14444905
Bra001030	A03	14448196	14450178
Bra001031	A03	14450841	14452091
Bra001032	A03	14456679	14460045
Bra001033	A03	14461791	14463324
Bra001034	A03	14463576	14467280
Bra001035	A03	14471089	14472586
Bra001036	A03	14473017	14475428
Bra001037	A03	14477259	14479638
Bra001038	A03	14485050	14488066
Bra001039	A03	14491686	14495426
Bra001040	A03	14499463	14502321
Bra001042	A03	14507619	14508651
Bra001043	A03	14509530	14510535
Bra001044	A03	14511365	14513005
Bra001045	A03	14513545	14516188
Bra001046	A03	14516949	14519019
Bra001047	A03	14520824	14523124
Bra001048	A03	14530520	14533161
Bra001049	A03	14533470	14535085
Bra001050	A03	14535368	14538546
Bra001051	A03	14540911	14542670
Bra001052	A03	14543300	14544697
Bra001053	A03	14545740	14547039
Bra001054	A03	14547437	14548517
Bra001055	A03	14549098	14550792
Bra001056	A03	14551335	14554464
Bra001057	A03	14554493	14556846
Bra001058	A03	14557287	14558979
Bra001059	A03	14557220	14561641
Bra001060	A03	14562191	14565165
Bra001061	A03	14565544	14568843
Bra001062	A03	14569499	14570806
Bra001063	A03	14571402	14573480
Bra001064	A03	14574448	14575726
Bra001065	A03	14577037	14579418
Bra001066	A03	14580718	14582864
Bra001067	A03	14584082	14585189
Bra001068	A03	14583959	14588613
Bra001069	A03	14591019	14595742
Bra001070	A03	14597095	14598306
Bra001071	A03	14600790	14603172
Bra001072	A03	14607002	14610635
Bra001073	A03	14612346	14614651
Bra001074	A03	14614683	14615468
Bra001075	A03	14616454	14617304
Bra001076	A03	14619476	14620061
Bra001077	A03	14620371	14620623
Bra001078	A03	14621146	14623703
Bra001079	A03	14624753	14626497
Bra001080	A03	14627080	14628630
Bra001081	A03	14629461	14631009
Bra001082	A03	14635181	14638831
Bra001083	A03	14639597	14643742
Bra001084	A03	14646005	14648375
Bra001085	A03	14650122	14655221
Bra001086	A03	14661975	14662837
Bra001087	A03	14673297	14673660
Bra001088	A03	14674637	14674925
Bra001089	A03	14675174	14678980
Bra001090	A03	14682668	14687695
Bra001091	A03	14687786	14691725
Bra001092	A03	14701894	14706071
Bra001093	A03	14704183	14707034
Bra001094	A03	14708677	14712038
Bra001095	A03	14712612	14714421
Bra001096	A03	14729866	14732814
Bra001097	A03	14741572	14742464
Bra001098	A03	14743687	14744423
Bra001099	A03	14745155	14746354
Bra001100	A03	14747590	14750774
Bra001101	A03	14755192	14755964
Bra001102	A03	14755223	14757288
Bra001103	A03	14757601	14759091
Bra001104	A03	14761733	14766499
Bra001105	A03	14768730	14772137
Bra001106	A03	14771425	14775161
Bra001107	A03	14782420	14782858
Bra001108	A03	14787242	14788555
Bra001109	A03	14794688	14795867
Bra001110	A03	14804438	14805642
Bra001111	A03	14806075	14810091
Bra001112	A03	14810397	14813012
Bra001113	A03	14817537	14820628
Bra001114	A03	14825431	14828447
Bra001115	A03	14833358	14834711
Bra001116	A03	14835195	14838256
Bra001117	A03	14838128	14839229
Bra001118	A03	14841630	14844401
Bra001119	A03	14845760	14847343
Bra001120	A03	14847537	14850694
Bra001121	A03	14850933	14851715
Bra001122	A03	14852793	14853684
Bra001123	A03	14854754	14856469
Bra001124	A03	14864981	14868752
Bra001125	A03	14869009	14873064
Bra001126	A03	14874508	14877331
Bra001127	A03	14877868	14879427
Bra001128	A03	14879840	14882435
Bra001129	A03	14887983	14893973
Bra001130	A03	14898204	14900275
Bra001131	A03	14902100	14906155
Bra001132	A03	14909480	14911268
Bra001133	A03	14911859	14914804
Bra001134	A03	14914291	14915297
Bra001135	A03	14917686	14918516
Bra001136	A03	14919150	14923941
Bra001137	A03	14924678	14926589
Bra001138	A03	14927147	14929033
Bra001139	A03	14931828	14933147
Bra001140	A03	14945705	14948699
Bra001141	A03	14949372	14950569
Bra001142	A03	14951186	14952356
Bra001143	A03	14960889	14962521
Bra001144	A03	14962963	14964716
Bra001145	A03	14965364	14966706
Bra001146	A03	14968825	14971724
Bra001147	A03	14972131	14976528
Bra001148	A03	14976754	14979496
Bra001149	A03	14989775	14990882
Bra001150	A03	14991259	14993958
Bra001151	A03	14994709	14997009
Bra001152	A03	14997725	15000355
Bra001153	A03	15000839	15003734
Bra001154	A03	15004602	15005071
Bra001155	A03	15005235	15007847
Bra001156	A03	15009104	15010399
Bra001157	A03	15010421	15013167
Bra001158	A03	15014093	15015487
Bra001159	A03	15016156	15019885
Bra001160	A03	15020806	15024657
Bra001161	A03	15025922	15029354
Bra001162	A03	15030534	15035381
Bra001163	A03	15037181	15050136
Bra001164	A03	15056405	15058895
Bra001165_Bra001166	A03	15063091	15071800
Bra001167	A03	15079266	15079619
Bra001168	A03	15084668	15085646
Bra001169	A03	15089503	15092966
Bra001170	A03	15096115	15096609
Bra001171	A03	15103357	15104216
Bra001172	A03	15109701	15113488
Bra001173	A03	15115863	15117077
Bra001174	A03	15121441	15124734
Bra001175	A03	15126298	15132427
Bra001176	A03	15134464	15137584
Bra001177	A03	15138605	15144025
Bra001178	A03	15158106	15159257
Bra001179	A03	15165819	15166679
Bra001180	A03	15167571	15167850
Bra001181	A03	15168857	15169208
Bra001182	A03	15174899	15177923
Bra001183	A03	15186797	15188222
Bra001184	A03	15188452	15190481
Bra001185	A03	15191522	15193513
Bra001186	A03	15198279	15200594
Bra001187	A03	15201979	15203441
Bra001188	A03	15214536	15215687
Bra001189	A03	15217182	15219054
Bra001190	A03	15219506	15227714
Bra001191	A03	15227888	15229200
Bra001192	A03	15232649	15233378
Bra001193	A03	15237085	15242105
Bra001194	A03	15240136	15240745
Bra001195	A03	15244906	15247914
Bra001196	A03	15248627	15251769
Bra001197	A03	15256955	15258375
Bra001198	A03	15262250	15266453
Bra001199	A03	15268820	15269748
Bra001200	A03	15270009	15274638
Bra001201	A03	15275134	15277115
Bra001202	A03	15282538	15284760
Bra001203	A03	15288764	15300374
Bra001204	A03	15299594	15302835
Bra001205	A03	15310866	15312822
Bra001206	A03	15318330	15319909
Bra001207	A03	15322518	15324474
Bra001208	A03	15326215	15333019
Bra001209	A03	15332453	15332993
Bra001210	A03	15347818	15351316
Bra001211	A03	15352298	15354707
Bra001212	A03	15357401	15364401
Bra001213	A03	15365242	15367374
Bra001214	A03	15371521	15373568
Bra001215	A03	15373544	15376345
Bra001216	A03	15382358	15383862
Bra001217	A03	15385331	15385802
Bra001218	A03	15392573	15393329
Bra001219	A03	15394423	15396974
Bra001220	A03	15397632	15399863
Bra001221	A03	15400468	15405181
Bra001222	A03	15405727	15406993
Bra001223	A03	15407984	15413334
Bra001224	A03	15414842	15415545
Bra001225	A03	15415747	15419143
Bra001226	A03	15419755	15423096
Bra001227	A03	15423345	15425193
Bra001228	A03	15425455	15427555
Bra001229	A03	15432663	15436025
Bra001230	A03	15436893	15439206
Bra001231	A03	15439772	15440628
Bra001232	A03	15440387	15444005
Bra001233	A03	15445367	15447626
Bra001234	A03	15448412	15450842
Bra001235	A03	15450319	15455751
Bra001236	A03	15457222	15458154
Bra001237	A03	15461466	15462842
Bra001238	A03	15465668	15466463
Bra001239	A03	15466593	15478832
Bra001240	A03	15481200	15482835
Bra001241	A03	15484378	15486163
Bra001242	A03	15486211	15487778
Bra001243	A03	15488924	15491242
Bra001244	A03	15491218	15495235
Bra001245	A03	15496863	15498841
Bra001246	A03	15500898	15504736
Bra001247	A03	15515566	15517687
Bra001248	A03	15519639	15520129
Bra001249	A03	15523716	15525260
Bra001250	A03	15525463	15528627
Bra001251	A03	15529970	15530267
Bra001252	A03	15530670	15530955
Bra001253	A03	15532489	15534284
Bra001254	A03	15537924	15538534
Bra001255	A03	15541045	15542234
Bra001256	A03	15545460	15548392
Bra001257	A03	15548166	15551305
Bra001258	A03	15551792	15554009
Bra001259	A03	15554406	15556485
Bra001260	A03	15557586	15559097
Bra001261	A03	15558786	15559443
Bra001262	A03	15561020	15563527
Bra001263	A03	15563757	15565811
Bra001264	A03	15568040	15570737
Bra001265	A03	15571857	15574713
Bra001266	A03	15574933	15576231
Bra001267	A03	15576983	15580381
Bra001268	A03	15580618	15582201
Bra001269	A03	15586335	15588229
Bra001270	A03	15590060	15592062
Bra001271	A03	15592946	15594500
Bra001272	A03	15598427	15599271
Bra001273	A03	15601526	15603299
Bra001274	A03	15604900	15606685
Bra001275	A03	15606846	15609837
Bra001276	A03	15612121	15613083
Bra001277	A03	15615277	15617898
Bra001278	A03	15618743	15621942
Bra001279	A03	15625631	15628313
Bra001280	A03	15628467	15635778
Bra001281	A03	15635943	15638141
Bra001282	A03	15637758	15642582
Bra001283	A03	15660791	15667481
Bra001284	A03	15675228	15676908
Bra001285	A03	15679493	15681834
Bra001286	A03	15682820	15691550
Bra001287	A03	15696094	15704220
Bra001288	A03	15703555	15705888
Bra001289	A03	15710503	15714470
Bra001290	A03	15714896	15716615
Bra001291	A03	15717209	15718349
Bra001292	A03	15718924	15720483
Bra001293	A03	15723517	15725616
Bra001294	A03	15725977	15726998
Bra001295	A03	15729183	15730634
Bra001296	A03	15731336	15733342
Bra001297	A03	15733723	15737163
Bra001298	A03	15739993	15741670
Bra001299	A03	15749464	15751614
Bra001300	A03	15752139	15753659
Bra001301	A03	15753839	15754856
Bra001302	A03	15756024	15758111
Bra001303	A03	15763862	15764564
Bra001304	A03	15765608	15768458
Bra001305	A03	15770616	15772479
Bra001306	A03	15773724	15774726
Bra001307	A03	15775008	15777799
Bra001308	A03	15780177	15783096
Bra001309	A03	15783916	15784626
Bra001310	A03	15784995	15785982
Bra001311	A03	15786965	15789116
Bra001312	A03	15790631	15794947
Bra001313	A03	15795234	15800074
Bra001314	A03	15809591	15811597
Bra001315	A03	15811977	15815847
Bra001316	A03	15816512	15818548
Bra001317	A03	15818605	15821022
Bra001318	A03	15821975	15822491
Bra001319	A03	15830938	15831274
Bra001320	A03	15835114	15838409
Bra001321	A03	15838998	15840077
Bra001322	A03	15840617	15844852
Bra001323	A03	15844434	15846576
Bra001324	A03	15846916	15849018
Bra001325	A03	15849220	15851442
Bra001326	A03	15857643	15860162
Bra001327	A03	15860795	15863410
Bra001328	A03	15864701	15865202
Bra001329	A03	15866179	15867974
Bra001330	A03	15869736	15877746
Bra001331	A03	15886403	15890591
Bra001332	A03	15889248	15890289
Bra001333	A03	15891406	15894024
Bra001334	A03	15898490	15905502
Bra001335	A03	15905479	15907389
Bra001336	A03	15907565	15911152
Bra001337	A03	15911405	15913888
Bra001338	A03	15914438	15915898
Bra001339	A03	15916445	15917261
Bra001340	A03	15919306	15919669
Bra001341	A03	15922081	15925828
Bra001342	A03	15926273	15934752
Bra001343	A03	15935174	15936412
Bra001344	A03	15937579	15944001
Bra001345	A03	15944165	15945313
Bra001346	A03	15945604	15946986
Bra001347	A03	15947228	15948872
Bra001348	A03	15949899	15953015
Bra001349	A03	15954296	15957596
Bra001350	A03	15960346	15963476
Bra001351	A03	15963806	15964962
Bra001352	A03	15965221	15967235
Bra001353	A03	15973917	15974652
Bra001354	A03	15975904	15978209
Bra001355	A03	15978212	15983085
Bra001356	A03	15983155	15992239
Bra001357	A03	15993553	15996837
Bra001358	A03	15997145	15998239
Bra001359	A03	15998382	16001532
Bra001360	A03	16002588	16005016
Bra001361	A03	16005202	16005734
Bra001362	A03	16006395	16007568
Bra001363	A03	16008648	16009185
Bra001364	A03	16011238	16013583
Bra001365	A03	16014126	16017074
Bra001366	A03	16017732	16022060
Bra001367	A03	16025128	16025563
Bra001368	A03	16031193	16035090
Bra001369	A03	16036989	16039227
Bra001370	A03	16040502	16041312
Bra001371	A03	16041399	16042992
Bra001372	A03	16043282	16048808
Bra001373	A03	16049518	16054747
Bra001374	A03	16055509	16061705
Bra001375	A03	16063324	16066163
Bra001376	A03	16066322	16071347
Bra001377	A03	16073237	16073965
Bra001378	A03	16080136	16080473
Bra001379	A03	16080879	16082703
Bra001380	A03	16083931	16087001
Bra001381	A03	16088607	16092231
Bra001382	A03	16092953	16095441
Bra001383	A03	16100298	16102476
Bra001384	A03	16110117	16110675
Bra001385	A03	16116335	16116648
Bra001386	A03	16118635	16120988
Bra001387	A03	16122773	16124119
Bra001388	A03	16127490	16130466
Bra001389	A03	16130511	16133669
Bra001390	A03	16135291	16138109
Bra001391	A03	16139276	16147456
Bra001392	A03	16154327	16157150
Bra001393	A03	16161313	16162983
Bra001394	A03	16169974	16170481
Bra001395	A03	16175988	16177664
Bra001396	A03	16178472	16179878
Bra001397_Bra001398	A03	16180006	16182525
Bra001399	A03	16183585	16186658
Bra001400	A03	16187343	16189642
Bra001401	A03	16192853	16194778
Bra001402	A03	16199390	16202447
Bra001403	A03	16205937	16206336
Bra001404	A03	16207378	16209310
Bra001405	A03	16220259	16223649
Bra001406	A03	16229118	16230699
Bra001407	A03	16231512	16233414
Bra001408	A03	16236289	16241195
Bra001409	A03	16241252	16242508
Bra001410	A03	16242498	16245482
Bra001411	A03	16246287	16249600
Bra001412	A03	16260474	16262142
Bra001413	A03	16264835	16265552
Bra001414	A03	16266301	16269078
Bra001415	A03	16269316	16271193
Bra001416	A03	16278206	16281575
Bra001417	A03	16281860	16285068
Bra001418	A03	16285661	16288275
Bra001419	A03	16294133	16295364
Bra001420	A03	16295820	16297456
Bra001421	A03	16298709	16300037
Bra001422	A03	16299804	16301912
Bra001423	A03	16303053	16307408
Bra001424	A03	16307874	16310087
Bra001425	A03	16314479	16317047
Bra001426	A03	16317768	16326263
Bra001427	A03	16329526	16331238
